date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:11:11	7026/7026	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc317-1b72-61781140%22	http://bamru.org/gallery/thumbnails/Dana_16.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Dana_16.jpg	(from http://bamru.org/sgallery.html)
19:11:11	3198/3198	---M--	200	added ('OK')	text/html	etag:%22b7bbc44-c7e-b5e88fc0%22	http://bamru.org/gallery/pages/Dana_29.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Dana_29.html	(from http://bamru.org/sgallery.html)
19:11:12	7833/7833	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc318-1e99-61781140%22	http://bamru.org/gallery/thumbnails/Dana_19.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Dana_19.jpg	(from http://bamru.org/sgallery.html)
19:11:12	3199/3199	---M--	200	added ('OK')	text/html	etag:%22b7bbc45-c7f-b5e88fc0%22	http://bamru.org/gallery/pages/Dana_36.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Dana_36.html	(from http://bamru.org/sgallery.html)
19:11:12	5262/5262	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc31a-148e-61875380%22	http://bamru.org/gallery/thumbnails/Dana_29.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Dana_29.jpg	(from http://bamru.org/sgallery.html)
19:11:12	86528/86528	---M--	200	added ('OK')	application/msword	etag:%2276d3c86-15200-cd249080%22	http://bamru.org/assets/BAMRU_Application_2010.5.1.doc	/home/aleak/websites/bamru_test/bamru.org/assets/BAMRU_Application_2010.5.1.doc	(from http://bamru.org/join.html)
19:11:12	3199/3199	---M--	200	added ('OK')	text/html	etag:%22b7bbc46-c7f-b5f7d200%22	http://bamru.org/gallery/pages/Dana_39.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Dana_39.html	(from http://bamru.org/sgallery.html)
19:11:12	4591/4591	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc31b-11ef-61875380%22	http://bamru.org/gallery/thumbnails/Dana_36.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Dana_36.jpg	(from http://bamru.org/sgallery.html)
19:11:13	3197/3197	---M--	200	added ('OK')	text/html	etag:%22b7bbc47-c7d-b5f7d200%22	http://bamru.org/gallery/pages/Dana_42.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Dana_42.html	(from http://bamru.org/sgallery.html)
19:11:13	6769/6769	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc31c-1a71-61875380%22	http://bamru.org/gallery/thumbnails/Dana_39.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Dana_39.jpg	(from http://bamru.org/sgallery.html)
19:11:13	3193/3193	---M--	200	added ('OK')	text/html	etag:%22b7bbc48-c79-b6071440%22	http://bamru.org/gallery/pages/ELT_01.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/ELT_01.html	(from http://bamru.org/sgallery.html)
19:11:14	3192/3192	---M--	200	added ('OK')	text/html	etag:%22b7bbc49-c78-b6071440%22	http://bamru.org/gallery/pages/ELT_03.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/ELT_03.html	(from http://bamru.org/sgallery.html)
19:11:14	7622/7622	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc31d-1dc6-619695c0%22	http://bamru.org/gallery/thumbnails/Dana_42.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Dana_42.jpg	(from http://bamru.org/sgallery.html)
19:11:14	5410/5410	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc31e-1522-619695c0%22	http://bamru.org/gallery/thumbnails/ELT_01.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/ELT_01.jpg	(from http://bamru.org/sgallery.html)
19:11:14	3192/3192	---M--	200	added ('OK')	text/html	etag:%22b7bbc4a-c78-b6165680%22	http://bamru.org/gallery/pages/ELT_08.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/ELT_08.html	(from http://bamru.org/sgallery.html)
19:11:14	3214/3214	---M--	200	added ('OK')	text/html	etag:%22b7bbc4b-c8e-b6165680%22	http://bamru.org/gallery/pages/ELT_09.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/ELT_09.html	(from http://bamru.org/sgallery.html)
19:11:15	7484/7484	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc31f-1d3c-61a5d800%22	http://bamru.org/gallery/thumbnails/ELT_03.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/ELT_03.jpg	(from http://bamru.org/sgallery.html)
19:11:15	3194/3194	---M--	200	added ('OK')	text/html	etag:%22b7bbc4c-c7a-b634db00%22	http://bamru.org/gallery/pages/Recert_00-unknown.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Recert_00-unknown.html	(from http://bamru.org/sgallery.html)
19:11:15	7503/7503	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc320-1d4f-61a5d800%22	http://bamru.org/gallery/thumbnails/ELT_08.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/ELT_08.jpg	(from http://bamru.org/sgallery.html)
19:11:16	3222/3222	---M--	200	added ('OK')	text/html	etag:%22b7bbc4d-c96-b634db00%22	http://bamru.org/gallery/pages/Recert_01.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Recert_01.html	(from http://bamru.org/sgallery.html)
19:11:16	6399/6399	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc321-18ff-61a5d800%22	http://bamru.org/gallery/thumbnails/ELT_09.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/ELT_09.jpg	(from http://bamru.org/sgallery.html)
19:11:16	3213/3213	---M--	200	added ('OK')	text/html	etag:%22b7bbc4e-c8d-b634db00%22	http://bamru.org/gallery/pages/Recert_03.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Recert_03.html	(from http://bamru.org/sgallery.html)
19:11:16	6365/6365	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc322-18dd-61b51a40%22	http://bamru.org/gallery/thumbnails/Recert_00-unknown.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Recert_00-unknown.jpg	(from http://bamru.org/sgallery.html)
19:11:16	3213/3213	---M--	200	added ('OK')	text/html	etag:%22b7bbc50-c8d-b6441d40%22	http://bamru.org/gallery/pages/Recert_08.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Recert_08.html	(from http://bamru.org/sgallery.html)
19:11:17	7304/7304	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc323-1c88-61c45c80%22	http://bamru.org/gallery/thumbnails/Recert_01.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Recert_01.jpg	(from http://bamru.org/sgallery.html)
19:11:17	3213/3213	---M--	200	added ('OK')	text/html	etag:%22b7bbc52-c8d-b6441d40%22	http://bamru.org/gallery/pages/Recert_09.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Recert_09.html	(from http://bamru.org/sgallery.html)
19:11:17	7844/7844	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc324-1ea4-61c45c80%22	http://bamru.org/gallery/thumbnails/Recert_03.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Recert_03.jpg	(from http://bamru.org/sgallery.html)
19:11:17	3213/3213	---M--	200	added ('OK')	text/html	etag:%22b7bbc53-c8d-b6535f80%22	http://bamru.org/gallery/pages/Recert_10.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Recert_10.html	(from http://bamru.org/sgallery.html)
19:11:18	6580/6580	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc325-19b4-61d39ec0%22	http://bamru.org/gallery/thumbnails/Recert_08.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Recert_08.jpg	(from http://bamru.org/sgallery.html)
19:11:18	3213/3213	---M--	200	added ('OK')	text/html	etag:%22b7bbc54-c8d-b6535f80%22	http://bamru.org/gallery/pages/Recert_11.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Recert_11.html	(from http://bamru.org/sgallery.html)
19:11:18	7016/7016	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc326-1b68-61d39ec0%22	http://bamru.org/gallery/thumbnails/Recert_09.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Recert_09.jpg	(from http://bamru.org/sgallery.html)
19:11:18	3215/3215	---M--	200	added ('OK')	text/html	etag:%22b7bbc55-c8f-b662a1c0%22	http://bamru.org/gallery/pages/Recert_15.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Recert_15.html	(from http://bamru.org/sgallery.html)
19:11:19	7319/7319	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc328-1c97-61d39ec0%22	http://bamru.org/gallery/thumbnails/Recert_10.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Recert_10.jpg	(from http://bamru.org/sgallery.html)
19:11:19	3219/3219	---M--	200	added ('OK')	text/html	etag:%22b7bbc56-c93-b662a1c0%22	http://bamru.org/gallery/pages/Sequoia_03.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Sequoia_03.html	(from http://bamru.org/sgallery.html)
19:11:19	8604/8604	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc329-219c-61e2e100%22	http://bamru.org/gallery/thumbnails/Recert_11.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Recert_11.jpg	(from http://bamru.org/sgallery.html)
19:11:20	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc58-c94-b671e400%22	http://bamru.org/gallery/pages/Sequoia_18.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Sequoia_18.html	(from http://bamru.org/sgallery.html)
19:11:20	7579/7579	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc32a-1d9b-61e2e100%22	http://bamru.org/gallery/thumbnails/Recert_15.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Recert_15.jpg	(from http://bamru.org/sgallery.html)
19:11:20	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc59-c94-b6812640%22	http://bamru.org/gallery/pages/Sequoia_27.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Sequoia_27.html	(from http://bamru.org/sgallery.html)
19:11:20	8239/8239	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc32b-202f-61f22340%22	http://bamru.org/gallery/thumbnails/Sequoia_03.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Sequoia_03.jpg	(from http://bamru.org/sgallery.html)
19:11:21	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc5a-c94-b6812640%22	http://bamru.org/gallery/pages/Sequoia_28.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Sequoia_28.html	(from http://bamru.org/sgallery.html)
19:11:21	5305/5305	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc32d-14b9-62016580%22	http://bamru.org/gallery/thumbnails/Sequoia_18.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Sequoia_18.jpg	(from http://bamru.org/sgallery.html)
19:11:21	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc5b-c94-b6812640%22	http://bamru.org/gallery/pages/Sequoia_30.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Sequoia_30.html	(from http://bamru.org/sgallery.html)
19:11:21	6226/6226	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc32e-1852-62016580%22	http://bamru.org/gallery/thumbnails/Sequoia_27.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Sequoia_27.jpg	(from http://bamru.org/sgallery.html)
19:11:21	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc5d-c94-b6906880%22	http://bamru.org/gallery/pages/Sequoia_40.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Sequoia_40.html	(from http://bamru.org/sgallery.html)
19:11:22	7964/7964	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc32f-1f1c-62016580%22	http://bamru.org/gallery/thumbnails/Sequoia_28.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Sequoia_28.jpg	(from http://bamru.org/sgallery.html)
19:11:22	5799/5799	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc330-16a7-6210a7c0%22	http://bamru.org/gallery/thumbnails/Sequoia_30.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Sequoia_30.jpg	(from http://bamru.org/sgallery.html)
19:11:22	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc5e-c94-b6906880%22	http://bamru.org/gallery/pages/Skyline_01.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_01.html	(from http://bamru.org/sgallery.html)
19:11:22	7252/7252	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc332-1c54-6210a7c0%22	http://bamru.org/gallery/thumbnails/Sequoia_40.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Sequoia_40.jpg	(from http://bamru.org/sgallery.html)
19:11:23	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc5f-c94-b69faac0%22	http://bamru.org/gallery/pages/Skyline_12.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_12.html	(from http://bamru.org/sgallery.html)
19:11:23	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc60-c94-b69faac0%22	http://bamru.org/gallery/pages/Skyline_13.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_13.html	(from http://bamru.org/sgallery.html)
19:11:23	7066/7066	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc333-1b9a-621fea00%22	http://bamru.org/gallery/thumbnails/Skyline_01.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_01.jpg	(from http://bamru.org/sgallery.html)
19:11:23	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc61-c94-b6aeed00%22	http://bamru.org/gallery/pages/Skyline_15.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_15.html	(from http://bamru.org/sgallery.html)
19:11:24	5739/5739	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc335-166b-621fea00%22	http://bamru.org/gallery/thumbnails/Skyline_12.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_12.jpg	(from http://bamru.org/sgallery.html)
19:11:24	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc62-c94-b6aeed00%22	http://bamru.org/gallery/pages/Skyline_16.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_16.html	(from http://bamru.org/sgallery.html)
19:11:24	5958/5958	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc336-1746-621fea00%22	http://bamru.org/gallery/thumbnails/Skyline_13.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_13.jpg	(from http://bamru.org/sgallery.html)
19:11:24	4971/4971	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc337-136b-622f2c40%22	http://bamru.org/gallery/thumbnails/Skyline_15.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_15.jpg	(from http://bamru.org/sgallery.html)
19:11:24	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc63-c94-b6be2f40%22	http://bamru.org/gallery/pages/Skyline_17.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_17.html	(from http://bamru.org/sgallery.html)
19:11:25	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc64-c94-b6be2f40%22	http://bamru.org/gallery/pages/Skyline_18.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_18.html	(from http://bamru.org/sgallery.html)
19:11:25	7447/7447	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc339-1d17-622f2c40%22	http://bamru.org/gallery/thumbnails/Skyline_16.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_16.jpg	(from http://bamru.org/sgallery.html)
19:11:25	4059/4059	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc33a-fdb-622f2c40%22	http://bamru.org/gallery/thumbnails/Skyline_17.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_17.jpg	(from http://bamru.org/sgallery.html)
19:11:25	3220/3220	---M--	200	added ('OK')	text/html	etag:%22b7bbc65-c94-b6cd7180%22	http://bamru.org/gallery/pages/Skyline_19.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_19.html	(from http://bamru.org/sgallery.html)
19:11:26	3230/3230	---M--	200	added ('OK')	text/html	etag:%22b7bbc67-c9e-b6cd7180%22	http://bamru.org/gallery/pages/Skyline_21.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/Skyline_21.html	(from http://bamru.org/sgallery.html)
19:11:26	6872/6872	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc33b-1ad8-623e6e80%22	http://bamru.org/gallery/thumbnails/Skyline_18.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_18.jpg	(from http://bamru.org/sgallery.html)
19:11:26	3254/3254	---M--	200	added ('OK')	text/html	etag:%22b7bbc68-cb6-b62598c0%22	http://bamru.org/gallery/pages/knox-gorgonio-1.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/knox-gorgonio-1.html	(from http://bamru.org/sgallery.html)
19:11:26	6620/6620	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc33c-19dc-623e6e80%22	http://bamru.org/gallery/thumbnails/Skyline_19.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_19.jpg	(from http://bamru.org/sgallery.html)
19:11:27	3111/3111	---M--	200	added ('OK')	text/html	etag:%22b7bbc69-c27-b62598c0%22	http://bamru.org/gallery/pages/knox-gorgonio-2.html	/home/aleak/websites/bamru_test/bamru.org/gallery/pages/knox-gorgonio-2.html	(from http://bamru.org/sgallery.html)
19:11:27	6179/6179	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc33d-1823-624db0c0%22	http://bamru.org/gallery/thumbnails/Skyline_21.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/Skyline_21.jpg	(from http://bamru.org/sgallery.html)
19:11:27	4668/4668	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc33e-123c-61b51a40%22	http://bamru.org/gallery/thumbnails/knox-gorgonio-1.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/knox-gorgonio-1.jpg	(from http://bamru.org/sgallery.html)
19:11:27	4168/4168	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc33f-1048-61b51a40%22	http://bamru.org/gallery/thumbnails/knox-gorgonio-2.jpg	/home/aleak/websites/bamru_test/bamru.org/gallery/thumbnails/knox-gorgonio-2.jpg	(from http://bamru.org/sgallery.html)
19:11:34	38054/38054	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc435-94a6-b1f2d8c0%22	http://bamru.org/images/staticgallery/mt_tam.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/mt_tam.jpg	(from http://bamru.org/sgallery.html)
19:11:38	65629/65629	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc423-1005d-af907ec0%22	http://bamru.org/images/staticgallery/dana_couloir.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/dana_couloir.jpg	(from http://bamru.org/sgallery.html)
19:11:43	52368/52368	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc418-cc90-af072a80%22	http://bamru.org/images/staticgallery/assist.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/assist.jpg	(from http://bamru.org/sgallery.html)
19:11:43	99182/99182	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc439-1836e-b25da880%22	http://bamru.org/images/staticgallery/pulgas_ridge.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/pulgas_ridge.jpg	(from http://bamru.org/sgallery.html)
19:11:53	88189/88189	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc43b-1587d-b27c2d00%22	http://bamru.org/images/staticgallery/rostrum.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/rostrum.jpg	(from http://bamru.org/sgallery.html)
19:11:53	596436/596436	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc426-919d4-b0b26980%22	http://bamru.org/images/staticgallery/gallery_overview.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/gallery_overview.jpg	(from http://bamru.org/calendar.php)
19:11:54	64977/64977	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc424-fdd1-af9fc100%22	http://bamru.org/images/staticgallery/elt.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/elt.jpg	(from http://bamru.org/sgallery.html)
19:12:00	109146/109146	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc42a-1aa5a-b12c7b80%22	http://bamru.org/images/staticgallery/joshua_tree.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/joshua_tree.jpg	(from http://bamru.org/sgallery.html)
19:12:05	71882/71882	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc430-118ca-b1b5cfc0%22	http://bamru.org/images/staticgallery/mariposa.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/mariposa.jpg	(from http://bamru.org/sgallery.html)
19:12:06	36820/36820	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc422-8fd4-af71fa40%22	http://bamru.org/images/staticgallery/cubs.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/cubs.jpg	(from http://bamru.org/sgallery.html)
19:12:12	122375/122375	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc442-1de07-b2f63f00%22	http://bamru.org/images/staticgallery/traverse.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/traverse.jpg	(from http://bamru.org/sgallery.html)
19:12:13	122727/122727	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc428-1df67-b0feb4c0%22	http://bamru.org/images/staticgallery/highline.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/highline.jpg	(from http://bamru.org/sgallery.html)
19:12:15	66379/66379	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc43e-1034b-b29ab180%22	http://bamru.org/images/staticgallery/sequoia.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/sequoia.jpg	(from http://bamru.org/sgallery.html)
19:12:20	86634/86634	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc440-1526a-b2b93600%22	http://bamru.org/images/staticgallery/tenaya_peak.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/tenaya_peak.jpg	(from http://bamru.org/sgallery.html)
19:12:22	54634/54634	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc436-d56a-b2115d40%22	http://bamru.org/images/staticgallery/plan.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/plan.jpg	(from http://bamru.org/sgallery.html)
19:12:25	58686/58686	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc42d-e53e-b178c6c0%22	http://bamru.org/images/staticgallery/lift.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/lift.jpg	(from http://bamru.org/sgallery.html)
19:12:27	91246/91246	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc42f-1646e-b1974b40%22	http://bamru.org/images/staticgallery/marin.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/marin.jpg	(from http://bamru.org/sgallery.html)
19:12:30	46932/46932	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc415-b754-aed963c0%22	http://bamru.org/images/staticgallery/allerton.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/allerton.jpg	(from http://bamru.org/sgallery.html)
19:12:35	92658/92658	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc425-169f2-afcd87c0%22	http://bamru.org/images/staticgallery/falls.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/falls.jpg	(from http://bamru.org/sgallery.html)
19:12:36	70347/70347	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc434-112cb-b1d45440%22	http://bamru.org/images/staticgallery/medical.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/medical.jpg	(from http://bamru.org/sgallery.html)
19:12:39	52587/52587	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc416-cd6b-aef7e840%22	http://bamru.org/images/staticgallery/arrest.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/arrest.jpg	(from http://bamru.org/sgallery.html)
19:12:39	73735/73735	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc427-12007-b0d0ee00%22	http://bamru.org/images/staticgallery/help.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/help.jpg	(from http://bamru.org/sgallery.html)
19:12:46	46359/46359	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc441-b517-b2c87840%22	http://bamru.org/images/staticgallery/transport.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/transport.jpg	(from http://bamru.org/sgallery.html)
19:12:48	76319/76319	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc437-12a1f-b22fe1c0%22	http://bamru.org/images/staticgallery/probe_line.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/probe_line.jpg	(from http://bamru.org/sgallery.html)
19:12:53	109128/109128	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc41e-1aa48-af443380%22	http://bamru.org/images/staticgallery/brush.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/brush.jpg	(from http://bamru.org/sgallery.html)
19:12:58	56616/56616	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc443-dd28-b3cbde80%22	http://bamru.org/images/staticgallery/vertical.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/vertical.jpg	(from http://bamru.org/sgallery.html)
19:12:58	10255/10255	---M--	200	added ('OK')	text/html	etag:%22b7b818b-280f-46697a40%22	http://bamru.org/gallery/index.html	/home/aleak/websites/bamru_test/bamru.org/gallery/index-2.html	(from http://bamru.org/gallery/)
19:12:58	124580/124580	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc42c-1e6a4-b15a4240%22	http://bamru.org/images/staticgallery/kootenay.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/kootenay.jpg	(from http://bamru.org/sgallery.html)
19:12:58	268/268	---M--	200	added ('OK')	image/gif	etag:%22b7b8ad3-10c-5db6c380%22	http://bamru.org/gallery/images/home.gif	/home/aleak/websites/bamru_test/bamru.org/gallery/images/home.gif	(from http://bamru.org/gallery/)
19:12:59	75087/75087	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc420-1254f-af62b800%22	http://bamru.org/images/staticgallery/climbing.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/climbing.jpg	(from http://bamru.org/sgallery.html)
19:12:59	270/270	---M--	200	added ('OK')	image/gif	etag:%22b7b8ad6-10e-5dd54800%22	http://bamru.org/gallery/images/next.gif	/home/aleak/websites/bamru_test/bamru.org/gallery/images/next.gif	(from http://bamru.org/gallery/)
19:12:59	38488/38488	---M--	200	added ('OK')	image/jpeg	etag:%22b7bc41a-9658-af166cc0%22	http://bamru.org/images/staticgallery/bay_area.jpg	/home/aleak/websites/bamru_test/bamru.org/images/staticgallery/bay_area.jpg	(from http://bamru.org/sgallery.html)
